,VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,SalesToPurchaseRatio,UnitPurchasePrice,OrderSize,StockTurnover,UnsoldInventoryValue
5955,90011,FORTUNE WINE BROKERS LLC,44895,Rain Svgn Bl Marlboro,10.66,16.99,750.0,84.0,895.44,96.0,1607.04,150.90999999999997,10.81,238.61,711.5999999999999,44.28016726403823,1.7946931117662823,10.66,Small,1.1428571428571428,-127.92
5956,90024,VINILANDIA USA,23929,La Mura Blanco,4.66,8.99,750.0,192.0,894.7199999999998,180.0,1258.1999999999998,90.87,20.25,2802.6400000000003,363.48,28.888888888888896,1.4062500000000002,4.659999999999999,Medium,0.9375,55.92
5957,1392,CONSTELLATION BRANDS INC,16851,R M Woodbridge Sweet White,2.54,3.79,750.0,352.0,894.0799999999999,352.0,1334.0799999999995,238.7699999999999,39.53000000000001,79528.99,439.99999999999955,32.98153034300789,1.492125984251968,2.5399999999999996,Medium,1.0,0.0
5958,3960,DIAGEO NORTH AMERICA INC,2058,Booth's Cask Mellowed Gin,33.08,43.99,750.0,27.0,893.1600000000001,86.0,3783.1399999999994,2727.38,67.85999999999997,257032.07000000007,2889.9799999999996,76.3910402469906,4.235680057324554,33.080000000000005,Small,3.185185185185185,-1951.7199999999998
5959,17035,PERNOD RICARD USA,22793,Kenwood Yulupa Pnt Nr,6.2,8.99,750.0,144.0,892.8,131.0,1177.69,134.85,14.73,123780.21999999997,284.8900000000001,24.190576467491454,1.3190972222222224,6.199999999999999,Medium,0.9097222222222222,80.60000000000001
5960,90024,VINILANDIA USA,23969,Bellafina Prosecco,5.51,7.99,750.0,162.0,892.6200000000001,283.0,1686.4700000000003,691.8100000000002,31.640000000000004,2802.6400000000003,793.8500000000001,47.07169413034326,1.889348210884811,5.510000000000001,Medium,1.7469135802469136,-666.7099999999999
5961,90024,VINILANDIA USA,12374,Zanetti Prosecco Frizzante,6.66,14.99,750.0,134.0,892.44,347.0,3466.5300000000016,2047.9500000000012,38.46999999999997,2802.6400000000003,2574.0900000000015,74.25552353506245,3.8843283582089567,6.66,Medium,2.58955223880597,-1418.58
5962,9165,ULTRA BEVERAGE COMPANY LLP,36235,Luce Della Vite Toscana,40.53,59.99,750.0,22.0,891.66,22.0,2199.78,1199.8799999999999,2.45,68054.70000000003,1308.1200000000003,59.46594659465948,2.4670614359733536,40.53,Small,1.0,0.0
5963,10754,PERFECTA WINES,21477,Ch Canon Saint Emilion,89.03,129.99,750.0,10.0,890.3,13.0,1689.8700000000001,909.9300000000001,1.45,28720.52,799.5700000000002,47.31547397137059,1.8980905312815908,89.03,Small,1.3,-267.09000000000003
5964,90047,CRUSH WINES,15790,Humberto Canale Malbec Est,7.74,11.99,750.0,115.0,890.0999999999999,97.0,1163.0300000000002,203.82999999999998,10.91,1457.7299999999998,272.9300000000003,23.467150460435263,1.3066284687113812,7.739999999999999,Medium,0.8434782608695652,139.32
5965,8892,TRINCHERO FAMILY ESTATES,44709,Trinity Oaks Pnt Nr Cal,5.29,8.99,750.0,168.0,888.72,137.0,1094.63,119.85000000000002,15.4,11595.970000000003,205.91000000000008,18.810922412139266,1.231692771626609,5.29,Medium,0.8154761904761905,163.99
5966,9552,M S WALKER INC,39098,Tohu Pnt Nr Marlboro,14.76,21.99,750.0,60.0,885.6,48.0,1135.52,1019.5700000000002,5.290000000000001,55551.819999999985,249.91999999999996,22.00929970410032,1.282204155374887,14.76,Small,0.8,177.12
5967,653,STATE WINE & SPIRITS,20492,Wild Oats Shiraz Cntrl Range,7.38,11.99,750.0,120.0,885.5999999999999,119.0,1426.8100000000004,683.4300000000002,13.250000000000002,8014.98,541.2100000000005,37.93146950189586,1.611122402890696,7.379999999999999,Medium,0.9916666666666667,7.38
5968,7153,PINE STATE TRADING CO,22939,Lynch Bages 09 Pauillac,442.56,654.99,1500.0,2.0,885.12,4.0,2619.96,1964.97,0.89,15884.819999999998,1734.8400000000001,66.2162781111162,2.9600054229934925,442.56,Small,2.0,-885.12
5969,3252,E & J GALLO WINERY,46374,Carlo Rossi RSV Wh Znfdl Cal,11.64,16.99,5000.0,76.0,884.64,76.0,1291.2399999999998,186.88999999999996,57.0,61966.909999999996,406.5999999999998,31.489111241906993,1.4596219931271475,11.64,Small,1.0,0.0
5970,4950,LATITUDE BEVERAGE COMPANY,18614,Ninety+Cellars Lot 78 Cab Sv,9.2,13.99,750.0,96.0,883.1999999999999,96.0,1343.0400000000004,629.5500000000003,10.720000000000004,1609.9999999999995,459.8400000000005,34.23874195854184,1.520652173913044,9.2,Medium,1.0,0.0
5971,4425,MARTIGNETTI COMPANIES,36907,Dom Tempier Bandol Rg,25.97,44.99,750.0,34.0,882.98,119.0,4758.809999999998,1879.5300000000002,13.290000000000003,144929.24,3875.8299999999977,81.44536134033508,5.389487870619943,25.97,Small,3.5,-2207.45
5972,4425,MARTIGNETTI COMPANIES,25707,Schramsberg Brut Rose,23.22,35.99,750.0,38.0,882.3599999999999,41.0,1577.5900000000001,1153.7,4.530000000000001,144929.24,695.2300000000002,44.06911808518057,1.787921029965094,23.22,Small,1.0789473684210527,-69.66
5973,7239,REMY COINTREAU USA INC,1072,Bruichladdich Wee Laddie Box,44.11,59.99,200.0,20.0,882.2,20.0,1199.8,1199.8,4.2,16978.669999999995,317.5999999999999,26.471078513085505,1.3600090682384947,44.11,Small,1.0,0.0
5974,653,STATE WINE & SPIRITS,19936,Prendo Pnt Grigio,7.53,10.99,750.0,117.0,881.01,98.0,1113.02,167.84999999999997,11.000000000000002,8014.98,232.01,20.84508813857792,1.2633454784849207,7.53,Medium,0.8376068376068376,143.07
5975,10000,MAJESTIC FINE WINES,44730,Kendall Jackson Spcl Cab Svg,9.14,13.99,750.0,96.0,877.4400000000003,83.0,1161.17,181.86999999999998,9.32,17587.59,283.7299999999998,24.43483727619554,1.3233611415025526,9.140000000000002,Medium,0.8645833333333334,118.82000000000001
5976,4692,KOBRAND CORPORATION,15951,Tenuta Sette Ponti Oreno,36.48,79.99,750.0,24.0,875.52,51.0,2753.49,971.8199999999999,5.71,9139.38,1877.9699999999998,68.20326204199034,3.1449766995614032,36.48,Small,2.125,-984.9599999999999
5977,9165,ULTRA BEVERAGE COMPANY LLP,18640,Fetzer Quartz White Blend,3.53,5.29,750.0,248.0,875.4399999999999,177.0,936.3300000000004,370.3000000000002,19.77,68054.70000000003,60.89000000000044,6.503049138658423,1.0695535959060591,3.53,Medium,0.7137096774193549,250.63
5978,4692,KOBRAND CORPORATION,22067,Dom Zind Humbrecht Pnt Bl 12,14.56,21.99,750.0,60.0,873.6,44.0,967.5600000000001,725.6700000000001,4.860000000000001,9139.38,93.96000000000004,9.711025672826494,1.1075549450549451,14.56,Small,0.7333333333333333,232.96
5979,2000,SOUTHERN WINE & SPIRITS NE,13145,F Coppola Directors Cab Svgn,14.56,21.99,750.0,60.0,873.6,46.0,902.5400000000002,461.7700000000001,5.120000000000001,19016.59,28.94000000000017,3.206506082832912,1.0331272893772896,14.56,Small,0.7666666666666667,203.84
5980,9552,M S WALKER INC,11163,B Side Cab Svgn,14.56,26.99,750.0,60.0,873.6,37.0,887.6300000000001,455.81000000000006,4.119999999999999,55551.819999999985,14.030000000000086,1.5806135439316027,1.0160599816849818,14.56,Small,0.6166666666666667,334.88
5981,9552,M S WALKER INC,19887,Guasti Clemente Barolo Rsva,32.25,64.99,750.0,27.0,870.75,301.0,15046.98999999999,6248.7499999999945,33.58999999999999,55551.819999999985,14176.23999999999,94.2131283399537,17.280493827160484,32.25,Small,11.148148148148149,-8836.5
5982,10754,PERFECTA WINES,36060,Vieux Ch Certan 10 Red Brdx,217.33,455.99,750.0,4.0,869.32,5.0,1629.95,977.97,0.56,28720.52,760.63,46.66584864566398,1.874971241890213,217.33,Small,1.25,-217.33
5983,9815,WINE GROUP INC,46065,Corbett Canyon Pnt Nr,8.44,12.99,3000.0,103.0,869.3199999999998,88.0,1143.1200000000003,1052.1900000000005,39.59999999999998,27100.409999999996,273.8000000000005,23.951991042060364,1.3149588183867857,8.439999999999998,Medium,0.8543689320388349,126.6
5984,10754,PERFECTA WINES,18660,Gaia Ritinitis Nobile Retsna,10.34,14.99,750.0,84.0,868.5600000000001,62.0,929.38,74.95,6.97,28720.52,60.819999999999936,6.544147711377471,1.070023947683522,10.34,Small,0.7380952380952381,227.48
5985,4425,MARTIGNETTI COMPANIES,14100,Douglass Hill Chard,4.02,5.99,750.0,216.0,868.32,197.0,1180.03,113.81000000000003,22.15,144929.24,311.7099999999999,26.41543011618348,1.358980560162152,4.0200000000000005,Medium,0.9120370370370371,76.38
5986,10754,PERFECTA WINES,36071,Ch La Mondot 10,289.18,598.99,750.0,3.0,867.54,3.0,1283.97,427.99,0.34,28720.52,416.43000000000006,32.43300077104605,1.4800124489937065,289.18,Small,1.0,0.0
5987,9552,M S WALKER INC,19558,Verite La Joie Red Sonoma,289.11,424.99,750.0,3.0,867.33,6.0,2549.94,1274.97,0.67,55551.819999999985,1682.6100000000001,65.98625850020001,2.9399882397703294,289.11,Small,2.0,-867.33
5988,1392,CONSTELLATION BRANDS INC,6220,Casa Noble Sngl Barrel Anejo,96.29,129.99,750.0,9.0,866.6099999999999,9.0,1169.91,909.9300000000001,7.1,79528.99,303.3000000000002,25.925071159319963,1.3499844220583657,96.28999999999999,Small,1.0,0.0
5989,653,STATE WINE & SPIRITS,19946,Dolin Sweet White Vermouth,9.73,14.99,750.0,89.0,865.9700000000001,88.0,1308.1200000000003,815.4500000000003,9.77,8014.98,442.1500000000002,33.80041586398802,1.5105835075118077,9.730000000000002,Medium,0.9887640449438202,9.73
5990,9552,M S WALKER INC,25481,Angela Yamhill-Carlton Pnt N,24.02,36.99,750.0,36.0,864.72,29.0,1072.71,813.78,3.210000000000001,55551.819999999985,207.99,19.389210504236935,1.2405287260616153,24.02,Small,0.8055555555555556,168.14
5991,3960,DIAGEO NORTH AMERICA INC,2903,White Horse Scotch,20.58,27.99,1750.0,42.0,864.36,46.0,1287.5400000000002,811.71,84.56,257032.07000000007,423.1800000000002,32.867328393680985,1.4895876718034153,20.580000000000002,Small,1.0952380952380953,-82.32
5992,1587,VINEYARD BRANDS INC,21983,Massolino Barbera D'Alba,11.68,17.99,750.0,74.0,864.32,297.0,5343.029999999999,3364.130000000001,32.92999999999999,6070.089999999999,4478.709999999999,83.82341106076515,6.181772954461309,11.680000000000001,Small,4.013513513513513,-2604.64
5993,4425,MARTIGNETTI COMPANIES,18756,Yellow Tail Pink Moscato,5.36,7.99,750.0,161.0,862.9600000000002,155.0,1238.4500000000005,830.9600000000005,17.170000000000005,144929.24,375.49000000000035,30.319350801404997,1.4351186613516274,5.360000000000001,Medium,0.9627329192546584,32.160000000000004
5994,3252,E & J GALLO WINERY,18852,Mirassou Sunset Red,5.29,8.99,750.0,163.0,862.2700000000001,167.0,1334.3300000000008,495.38000000000034,18.699999999999996,61966.909999999996,472.06000000000074,35.378054903959324,1.547461931877487,5.290000000000001,Medium,1.0245398773006136,-21.16
5995,4425,MARTIGNETTI COMPANIES,21733,Dom Fond Croze CdR Serra Grd,8.78,12.99,750.0,98.0,860.4399999999999,163.0,2117.3700000000003,623.5200000000001,18.240000000000002,144929.24,1256.9300000000003,59.362794410046426,2.4607991260285442,8.78,Medium,1.663265306122449,-570.6999999999999
5996,480,BACARDI USA INC,3778,Grey Goose Le Citron Vodka,34.3,46.99,1750.0,25.0,857.5,209.0,9820.909999999985,7377.429999999989,384.2300000000003,89286.26999999999,8963.409999999985,91.26862989274923,11.452956268221557,34.3,Small,8.36,-6311.2
5997,9165,ULTRA BEVERAGE COMPANY LLP,20985,Tarantas Tempranillo,7.79,11.99,750.0,110.0,856.9000000000001,91.0,1091.0900000000004,587.5100000000001,10.100000000000001,68054.70000000003,234.19000000000028,21.463857243673775,1.2732991014120671,7.790000000000001,Medium,0.8272727272727273,148.01
5998,1601,VRANKEN AMERICA,22819,Rozes Infanta Isabel 10 Yr,15.86,24.99,750.0,54.0,856.4399999999999,135.0,3325.6500000000005,2906.8200000000006,14.890000000000008,1048.9699999999998,2469.2100000000005,74.24744035000677,3.883109149502593,15.86,Small,2.5,-1284.6599999999999
5999,1703,ALISA CARR BEVERAGES,90012,Ch Malartic Lagravier 12 RG,34.24,49.99,750.0,25.0,856.0,125.0,6248.749999999998,3349.33,13.910000000000002,172.00000000000003,5392.749999999998,86.30126025205041,7.299941588785044,34.24,Small,5.0,-3424.0
6000,9744,FREDERICK WILDMAN & SONS,18239,Pol Roger Rose 02 Brut,50.32,77.99,750.0,17.0,855.44,12.0,935.8799999999999,389.94999999999993,1.34,3999.9299999999994,80.43999999999983,8.595119032354557,1.0940334798466285,50.32,Small,0.7058823529411765,251.6
6001,9552,M S WALKER INC,24276,Paul Buisse Svgn Bl Touraine,8.05,11.99,750.0,106.0,853.3000000000001,84.0,1007.16,263.78000000000003,9.4,55551.819999999985,153.8599999999999,15.276619405059764,1.1803117309269893,8.05,Medium,0.7924528301886793,177.10000000000002
6002,3252,E & J GALLO WINERY,43542,Carlo Rossi RSV Cab Svgn Cal,10.66,15.99,4000.0,80.0,852.8,67.0,1071.3300000000002,463.71000000000004,40.199999999999996,61966.909999999996,218.5300000000002,20.39800995024877,1.2562500000000003,10.66,Small,0.8375,138.58
6003,480,BACARDI USA INC,4214,Bacardi O Orange Rum,7.57,11.99,750.0,112.0,847.8400000000001,116.0,1552.8400000000004,751.4500000000002,91.36999999999998,89286.26999999999,705.0000000000002,45.40068519615672,1.8315248160030195,7.570000000000001,Medium,1.0357142857142858,-30.28
6004,9165,ULTRA BEVERAGE COMPANY LLP,856,Chinaco Blanco Tequila,21.73,29.99,750.0,39.0,847.47,191.0,5728.0899999999965,3718.76,150.57,68054.70000000003,4880.619999999996,85.20501598263992,6.759047517906234,21.73,Small,4.897435897435898,-3302.96
6005,653,STATE WINE & SPIRITS,9140,Caffo Vecchio Amaro del Capo,16.29,21.99,750.0,52.0,847.0799999999999,219.0,4815.809999999999,3562.380000000001,172.67000000000002,8014.98,3968.7299999999987,82.41043562765142,5.685189120271992,16.29,Small,4.211538461538462,-2720.43
6006,1650,Circa Wines,22209,The Insider Cab Svgn,11.76,17.99,750.0,72.0,846.72,53.0,953.47,251.86,5.950000000000001,211.96999999999997,106.75,11.195947434109096,1.1260747354497354,11.76,Small,0.7361111111111112,223.44
6007,9552,M S WALKER INC,19572,Anakota Cab Svgn Helena Dako,44.51,64.99,750.0,19.0,845.69,17.0,1359.83,1199.85,1.87,55551.819999999985,514.1399999999999,37.809137906944244,1.6079532689283305,44.510000000000005,Small,0.8947368421052632,89.02
6008,7153,PINE STATE TRADING CO,23944,Ch du Courlat 10,17.23,24.99,750.0,49.0,844.27,230.0,5747.699999999999,3223.7100000000005,25.53,15884.819999999998,4903.4299999999985,85.31116794543904,6.807893209518281,17.23,Small,4.6938775510204085,-3118.63
6009,10754,PERFECTA WINES,45912,L'Ecole No 41 Chenin Bl OV,11.72,16.99,750.0,72.0,843.8399999999999,61.0,1122.3900000000003,896.5100000000001,6.720000000000001,28720.52,278.5500000000004,24.81757677812528,1.3300981228668947,11.719999999999999,Small,0.8472222222222222,128.92000000000002
6010,2242,DELICATO VINEYARDS INC,14962,Stone Barn Chard,3.19,4.79,750.0,264.0,842.1599999999999,250.0,1197.5,129.32999999999998,28.069999999999993,7982.649999999999,355.34000000000015,29.67348643006264,1.4219388239764417,3.1899999999999995,Medium,0.946969696969697,44.66
6011,9165,ULTRA BEVERAGE COMPANY LLP,38649,Villa Rosa Barolo Piedmonte,17.53,26.99,750.0,48.0,841.44,51.0,1376.4900000000002,647.76,5.69,68054.70000000003,535.0500000000002,38.87060567094567,1.635874215630348,17.53,Small,1.0625,-52.59
6012,8004,SAZERAC CO INC,3752,Margaritaville Coconut,11.06,14.49,750.0,76.0,840.5600000000001,69.0,999.8100000000003,666.5400000000002,54.36999999999999,50293.62000000002,159.25000000000023,15.928026325001769,1.1894570286475685,11.06,Small,0.9078947368421053,77.42
6013,2000,SOUTHERN WINE & SPIRITS NE,19971,Ch Le Bon Pasteur 10 Brdx,83.89,124.99,750.0,10.0,838.9,13.0,1624.87,1124.9099999999999,1.44,19016.59,785.9699999999999,48.37125431572987,1.9369054714507092,83.89,Small,1.3,-251.67000000000002
6014,10754,PERFECTA WINES,23965,Dom le Clos des Lumieres CdR,9.86,16.99,750.0,85.0,838.0999999999999,105.0,1777.9500000000005,1389.1800000000003,11.590000000000007,28720.52,939.8500000000006,52.86144154785008,2.1214055601956816,9.86,Small,1.2352941176470589,-197.2
6015,653,STATE WINE & SPIRITS,20555,Red Newt Clrs Rsl Finger Lak,8.21,12.99,750.0,102.0,837.4199999999998,92.0,1232.0800000000002,510.6300000000001,10.280000000000001,8014.98,394.6600000000003,32.03201090838259,1.4712808387666887,8.209999999999999,Medium,0.9019607843137255,82.10000000000001
6016,653,STATE WINE & SPIRITS,21992,Art of Eart Montepulciano d',5.26,11.99,750.0,159.0,836.34,311.0,2160.890000000001,973.7000000000007,34.709999999999994,8014.98,1324.5500000000006,61.296502829852514,2.5837458449912725,5.26,Medium,1.9559748427672956,-799.52
6017,10754,PERFECTA WINES,23746,Ch Brannon 12 Pessac-Leognan,59.6,89.99,750.0,14.0,834.4000000000001,19.0,1709.8100000000002,449.94999999999993,2.1300000000000003,28720.52,875.4100000000001,51.199256057690626,2.0491490891658675,59.60000000000001,Small,1.3571428571428572,-298.0
6018,9165,ULTRA BEVERAGE COMPANY LLP,10623,Querceto La Corte Toscana,31.97,46.99,750.0,26.0,831.22,62.0,2988.38,1868.6100000000001,6.869999999999998,68054.70000000003,2157.16,72.18492962742354,3.595173359640047,31.970000000000002,Small,2.3846153846153846,-1150.92
6019,9625,WESTERN SPIRITS BEVERAGE CO,3740,Kru Peach Mango Vodka,5.26,6.99,750.0,158.0,831.0799999999999,344.0,4296.560000000001,2198.240000000001,271.07000000000005,1933.1899999999996,3465.4800000000014,80.65708380658016,5.169851277855323,5.26,Medium,2.1772151898734178,-978.36
6020,1128,BROWN-FORMAN CORP,7780,Herradura Reposado Lot 598,34.58,45.99,750.0,24.0,829.92,55.0,2529.45,689.85,43.3,68601.68000000001,1699.5299999999997,67.18970527189705,3.047823886639676,34.58,Small,2.2916666666666665,-1071.98
6021,6213,MHW LTD,8008,Bols Peppermint Schnapps,7.14,9.99,1000.0,116.0,828.24,132.0,1318.6800000000005,989.0100000000004,138.60000000000002,9621.580000000002,490.4400000000005,37.19173719173722,1.5921472037090705,7.14,Medium,1.1379310344827587,-114.24
6022,9165,ULTRA BEVERAGE COMPANY LLP,38314,Momokawa Silver Sake,9.86,14.99,750.0,84.0,828.24,96.0,899.0400000000001,122.84000000000002,10.770000000000001,68054.70000000003,70.80000000000007,7.875066737853717,1.085482468849609,9.86,Small,1.1428571428571428,-118.32
6023,1590,DIAGEO CHATEAU ESTATE WINES,18779,Girl Go Lightly Chardonnay,2.03,2.99,750.0,408.0,828.24,407.0,1216.93,146.50999999999993,45.75999999999999,7259.75,388.69000000000005,31.940210201079772,1.4692963392253453,2.03,Medium,0.9975490196078431,2.03
6024,9165,ULTRA BEVERAGE COMPANY LLP,20416,Januik Cab Svgn Columbia Vly,17.23,24.99,750.0,48.0,827.04,44.0,1099.5600000000002,599.7600000000001,4.880000000000001,68054.70000000003,272.5200000000002,24.784459238240768,1.3295124782356358,17.23,Small,0.9166666666666666,68.92
6025,9165,ULTRA BEVERAGE COMPANY LLP,25741,Cesari Recioto Valpolicella,25.8,39.99,500.0,32.0,825.6,32.0,1279.68,239.94000000000003,2.41,68054.70000000003,454.08000000000004,35.483870967741936,1.55,25.8,Small,1.0,0.0
6026,11567,CAMPARI AMERICA,8010,Wild Turkey Forgiven,39.28,54.99,750.0,21.0,824.8799999999999,94.0,5169.059999999999,4069.26,74.11999999999998,20964.809999999998,4344.1799999999985,84.04197281517335,6.266438754727959,39.279999999999994,Small,4.476190476190476,-2867.44
6027,1601,VRANKEN AMERICA,21614,Billette Bousquet Prov Rose,8.16,11.99,750.0,101.0,824.16,89.0,1067.1100000000001,311.74,9.940000000000001,1048.9699999999998,242.95000000000016,22.76709992409406,1.2947849932052031,8.16,Medium,0.8811881188118812,97.92
6028,653,STATE WINE & SPIRITS,16583,Pali Huntington Pnt Nr,13.51,22.99,750.0,61.0,824.11,89.0,1779.1100000000006,1199.4,9.860000000000001,8014.98,955.0000000000006,53.67852465558624,2.1588258848940076,13.51,Small,1.459016393442623,-378.28
6029,9552,M S WALKER INC,26051,Ch des Labourons Fleurie Rou,9.8,14.99,750.0,84.0,823.2,71.0,1064.2900000000004,794.4700000000001,7.8500000000000005,55551.819999999985,241.09000000000037,22.652660459085425,1.2928692905733727,9.8,Small,0.8452380952380952,127.4
6030,8673,STE MICHELLE WINE ESTATES,14121,Antica Chard Napa Valley,21.08,30.99,750.0,39.0,822.12,38.0,1193.6200000000001,875.7200000000001,4.210000000000001,15919.700000000003,371.5000000000001,31.12380824718085,1.4518805040626674,21.080000000000002,Small,0.9743589743589743,21.08
6031,7749,R.P.IMPORTS INC,19630,Ch Bernadotte 10 Haut Medoc,23.48,34.99,750.0,35.0,821.8,32.0,1119.68,454.87000000000006,3.5700000000000003,91.5,297.8800000000001,26.604029722777945,1.3624726210756877,23.48,Small,0.9142857142857143,70.44
6032,4425,MARTIGNETTI COMPANIES,24285,Dom Clavel Languedoc,9.03,13.99,750.0,91.0,821.7299999999999,285.0,3987.1500000000005,2266.380000000001,31.659999999999993,144929.24,3165.4200000000005,79.39054211654941,4.852141214267461,9.03,Medium,3.131868131868132,-1751.82
